1.000000000000007	4.1042555386854963e-16
0.9683822487756607	0.12473554050090167
0.8674212635007272	0.24878723421169346
0.6984132784208317	0.35784734612872265
0.4967698385713616	0.4339411617621096
0.3023502905478111	0.4765984425608385
0.12909185745683638	0.49581631990545605
-6.009824518930882e-17	0.5000000000000033
-0.19797002287147428	0.4901040374360024
-0.4006982699704806	0.45810503611144604
-0.5924840173699064	0.4027911025461059
-0.7660730423094965	0.32137676247929237
-0.9080767045753383	0.2094019451960798
-0.9814569907490939	0.09584124283123996
-1.000000000000007	-4.1042555386854623e-16
-0.9683822487756608	-0.12473554050090159
-0.8674212635007275	-0.2487872342116933
-0.6984132784208317	-0.35784734612872265
-0.49676983857136225	-0.4339411617621094
-0.30235029054781154	-0.4765984425608384
-0.12909185745683666	-0.4958163199054556
6.009824518930984e-17	-0.5000000000000033
0.19797002287147547	-0.4901040374360023
0.4006982699704811	-0.45810503611144593
0.5924840173699069	-0.4027911025461058
0.7660730423094975	-0.32137676247929203
0.9080767045753386	-0.20940194519607946
0.9814569907490939	-0.09584124283124001
-0.82082841121385	0.015048981407047357
0.8208284112138499	-0.015048981407047378
-0.057129418057571824	-0.2690639087883586
0.05712941805757166	0.2690639087883592
-0.6811727322274373	-0.14564608314552202
-0.5695842156834423	0.1281972607030996
0.6811727322274372	0.14564608314552197
0.5695842156834432	-0.1281972607031001
-0.3399402410407517	-0.1835398905323895
0.33994024104075116	0.18353989053238984
-0.6319845158067439	0.26124516412468624
-0.7564852905779731	0.16318766077055097
-0.4400892863022998	0.27008821127440386
0.6319845158067448	-0.26124516412468646
0.7564852905779734	-0.1631876607705503
0.44008928630230093	-0.27008821127440424
-0.37356525048442907	-0.33679295814288035
-0.20737445763759355	-0.3401783857146585
-0.5172591198193196	-0.22494997857522409
0.3735652504844285	0.33679295814288057
0.20737445763759324	0.34017838571465886
0.5172591198193194	0.22494997857522428
-0.3449491976223747	0.053223441281994424
0.34494919762237525	-0.05322344128199456
-0.5321641350774583	-0.0467083536089917
0.5321641350774577	0.04670835360899139
-0.6698378670409022	0.015292835263513313
0.669837867040902	-0.0152928352635128
-0.14856343092144794	-0.06105647902044849
-0.19805542029413012	0.24696846253164842
-0.2826757465263597	0.3685659864965792
-0.09265899560232711	0.368499246198304
0.14856343092144697	0.06105647902044763
0.19805542029413162	-0.24696846253164878
0.2826757465263605	-0.36856598649657935
0.0926589956023277	-0.368499246198304
-0.32551810108611784	0.1910496945623044
-0.21164409656502434	0.10471259771354137
-0.06216762056096026	0.16221113506310247
0.041719772310085224	-0.10151310083852383
0.3255181010861192	-0.19104969456230458
0.21164409656502592	-0.10471259771354238
